Chapter,Word,Verse,Book,Translation,Original
6,14,34,1Mc,war,πόλεμον
12,4,10,2Mc,600 ft,σταδίους
12,5,10,2Mc,nine,ἐννέα
37,11,19,Sir,useless,ἄχρηστος
37,1,20,Sir,to be,ἔστιν
37,2,20,Sir,to instruct,σοφιζόμενος
6,1,35,1Mc,and also,καὶ
12,6,10,2Mc,to do,ποιουμένων
12,7,10,2Mc,the,τὴν
37,3,20,Sir,in,ἐν
37,4,20,Sir,word,λόγοις
37,5,20,Sir, , μισητός 
37,6,20,Sir,this,οὗτος
37,7,20,Sir,each,πάσης
6,2,35,1Mc,to apportion,διεῖλον
12,8,10,2Mc,going,πορείαν
12,9,10,2Mc,upon,ἐπὶ
37,8,20,Sir,food,τροφῆς
37,9,20,Sir, , καθυστερήσει
37,10,20,Sir, ,
37,1,21,Sir,not,οὐ
37,2,21,Sir,for since,γὰρ
6,3,35,1Mc,the,τὰ
12,10,10,2Mc,the,τὸν
12,11,10,2Mc,Timothy,Τιμόθεον
37,3,21,Sir,to give,ἐδόθη
37,4,21,Sir,he,αὐτῷ
37,5,21,Sir,fr,παρὰ
37,6,21,Sir,lord,κυρίου
6,4,35,1Mc,beast,θηρία
12,12,10,2Mc, , προσέβαλον 
12,13,10,2Mc,Arab,Ἄραβες
12,14,10,2Mc,he,αὐτῷ
37,7,21,Sir,favor,χάρις
37,8,21,Sir,because,ὅτι
37,9,21,Sir,each,πάσης
6,5,35,1Mc,into,εἰς
12,15,10,2Mc,not,οὐκ
12,16,10,2Mc,lesser,ἐλάττους
37,10,21,Sir,wisdom,σοφίας
37,11,21,Sir, , ἐστερήθη
37,12,21,Sir, ,
37,1,22,Sir,to be,ἔστιν
6,6,35,1Mc,the,τὰς
12,17,10,2Mc,the,τῶν
12,18,10,2Mc,five thousand,πεντακισχιλίων
37,2,22,Sir,wise,σοφὸς
37,3,22,Sir,the,τῇ
37,4,22,Sir,own privately,ἰδίᾳ
6,7,35,1Mc, ,φάλαγγας
12,19,10,2Mc,horseman,ἱππεῖς
12,20,10,2Mc,Yet,δὲ
37,5,22,Sir,soul,ψυχῇ
37,6,22,Sir,and also,καὶ
37,7,22,Sir,the,οἱ
37,8,22,Sir,fruit,καρποὶ
6,8,35,1Mc,and also,καὶ
6,9,35,1Mc,to stand,παρέστησαν
12,21,10,2Mc,five hundred,πεντακόσιοι
12,1,11,2Mc,to become,γενομένης
37,9,22,Sir,the,τῆς
37,10,22,Sir,insight,συνέσεως
37,11,22,Sir,he,αὐτοῦ
37,12,22,Sir,upon,ἐπὶ
6,10,35,1Mc,each,ἑκάστῳ
6,11,35,1Mc, , ἐλέφαντι 
6,12,35,1Mc,thousand,χιλίους
12,2,11,2Mc,Yet,δὲ
12,3,11,2Mc, , καρτερᾶς 
12,4,11,2Mc,quarrel,μάχης
37,13,22,Sir,mouth,στόματος
37,14,22,Sir,faithful trusthworthy,πιστοί
37,1,23,Sir,man,ἀνὴρ
37,2,23,Sir,wise,σοφὸς
6,13,35,1Mc,man,ἄνδρας
12,5,11,2Mc,and also,καὶ
37,3,23,Sir,the,τὸν
37,4,23,Sir,self him,ἑαυτοῦ
37,5,23,Sir,people,λαὸν
6,14,35,1Mc,to,τεθωρακισμένους
12,6,11,2Mc,the,τῶν
37,6,23,Sir,to chastened,παιδεύσει
37,7,23,Sir,and also,καὶ
37,8,23,Sir,the,οἱ
37,9,23,Sir,fruit,καρποὶ
6,15,35,1Mc,in,ἐν
12,7,11,2Mc,about,περὶ
12,8,11,2Mc,the,τὸν
37,10,23,Sir,the,τῆς
37,11,23,Sir,insight,συνέσεως
6,16,35,1Mc, , ἁλυσιδωτοῖς 
6,17,35,1Mc,and also,καὶ
12,9,11,2Mc,Judas,Ιουδαν
12,10,11,2Mc,because of,διὰ
37,12,23,Sir,he,αὐτοῦ
37,13,23,Sir,faithful trusthworthy,πιστοί
37,1,24,Sir,man,ἀνὴρ
6,18,35,1Mc,helmet,περικεφαλαῖαι
12,11,11,2Mc,the,τὴν
12,12,11,2Mc,fr,παρὰ
37,2,24,Sir,wise,σοφὸς
37,3,24,Sir,to fill,πλησθήσεται
37,4,24,Sir,praise,εὐλογίας
6,19,35,1Mc,copper or,χαλκαῖ
12,13,11,2Mc,the,τοῦ
12,14,11,2Mc,god,θεοῦ
37,5,24,Sir,and also,καὶ
37,6,24,Sir,to bless,μακαριοῦσιν
37,7,24,Sir,he,αὐτὸν
6,20,35,1Mc,upon,ἐπὶ
12,15,11,2Mc,help,βοήθειαν
37,8,24,Sir,each,πάντες
37,9,24,Sir,the,οἱ
37,10,24,Sir,to see,ὁρῶντες
37,1,25,Sir,life being,ζωὴ
6,21,35,1Mc,the,τῶν
6,22,35,1Mc,head,κεφαλῶν
12,16,11,2Mc, , εὐημερησάντων 
12,17,11,2Mc,to diminish,ἐλαττονωθέντες
12,18,11,2Mc,the,οἱ
37,2,25,Sir,man,ἀνδρὸς
37,3,25,Sir,in,ἐν
37,4,25,Sir,number,ἀριθμῷ
37,5,25,Sir,day,ἡμερῶν
6,23,35,1Mc,he,αὐτῶν
12,19,11,2Mc, , νομάδες 
12,20,11,2Mc,to deem,ἠξίουν
12,21,11,2Mc,to give,δοῦναι
37,6,25,Sir,and also,καὶ
37,7,25,Sir,the,αἱ
37,8,25,Sir,day,ἡμέραι
37,9,25,Sir,the,τοῦ
6,24,35,1Mc,and also,καὶ
12,22,11,2Mc,the,τὸν
12,23,11,2Mc,Judas,Ιουδαν
37,10,25,Sir,Israel,Ισραηλ
37,11,25,Sir,innumerable,ἀναρίθμητοι
37,1,26,Sir,the,ὁ
6,25,35,1Mc,five hundred,πεντακοσία
12,24,11,2Mc,right,δεξιὰς
12,25,11,2Mc,he,αὐτοῖς
37,2,26,Sir,wise,σοφὸς
37,3,26,Sir,in,ἐν
37,4,26,Sir,the,τῷ
37,5,26,Sir,people,λαῷ
6,26,35,1Mc,horse,ἵππος
12,26,11,2Mc, , ὑπισχνούμενοι 
12,27,11,2Mc,and also,καὶ
12,28,11,2Mc, , βοσκήματα 
12,29,11,2Mc,to give,δώσειν
37,6,26,Sir,he,αὐτοῦ
37,7,26,Sir,to inherit,κληρονομήσει
37,8,26,Sir,faith,πίστιν
37,9,26,Sir,and also,καὶ
6,27,35,1Mc,to prescribe,διατεταγμένη
6,28,35,1Mc,each,ἑκάστῳ
12,30,11,2Mc,and also,καὶ
12,31,11,2Mc,in,ἐν
37,10,26,Sir,the,τὸ
37,11,26,Sir,name,ὄνομα
37,12,26,Sir,he,αὐτοῦ
37,13,26,Sir,to live,ζήσεται
37,14,26,Sir,into,εἰς
6,29,35,1Mc,beast,θηρίῳ
6,30,35,1Mc,to select,ἐκλελεγμένη
12,32,11,2Mc,the,τοῖς
37,15,26,Sir,the,τὸν
37,16,26,Sir,eon,αἰῶνα
37,1,27,Sir,child,τέκνον
6,1,36,1Mc,this,οὗτοι
12,33,11,2Mc,remaining well,λοιποῖς
12,34,11,2Mc,to profit,ὠφελήσειν
37,2,27,Sir,in,ἐν
37,3,27,Sir,life being,ζωῇ
37,4,27,Sir,you,σου
37,5,27,Sir,to try,πείρασον
6,2,36,1Mc,before,πρὸ
12,35,11,2Mc,he,αὐτούς
12,1,12,2Mc,Judas,Ιουδας
37,6,27,Sir,the,τὴν
37,7,27,Sir,soul,ψυχήν
37,8,27,Sir,you,σου
37,9,27,Sir,and also,καὶ
37,10,27,Sir,to see,ἰδὲ
6,3,36,1Mc,period,καιροῦ
12,2,12,2Mc,Yet,δὲ
12,3,12,2Mc,to take,ὑπολαβὼν
37,11,27,Sir,who,τί
37,12,27,Sir,evil,πονηρὸν
37,13,27,Sir,he,αὐτῇ
37,14,27,Sir,and also,καὶ
6,4,36,1Mc,where,οὗ
12,4,12,2Mc,as,ὡς
12,5,12,2Mc,truly,ἀληθῶς
37,15,27,Sir,not,μὴ
37,16,27,Sir,to give,δῷς
37,17,27,Sir,he,αὐτῇ
6,5,36,1Mc,ever,ἂν
12,6,12,2Mc,in,ἐν
12,7,12,2Mc,much,πολλοῖς
37,1,28,Sir,not,οὐ
37,2,28,Sir,for since,γὰρ
6,6,36,1Mc,to be,ᾖ
6,7,36,1Mc,the,τὸ
12,8,12,2Mc,he,αὐτοὺς
12,9,12,2Mc,able to,χρησίμους
37,3,28,Sir,each,πάντα
37,4,28,Sir,each,πᾶσιν
37,5,28,Sir,to advantageous,συμφέρει
37,6,28,Sir,and also,καὶ
6,8,36,1Mc,beast,θηρίον
12,10,12,2Mc, , ἐπεχώρησεν 
12,11,12,2Mc,peace,εἰρήνην
12,12,12,2Mc,to lead,ἄξειν
37,7,28,Sir,not,οὐ
37,8,28,Sir,each,πᾶσα
37,9,28,Sir,cold weather,ψυχὴ
6,9,36,1Mc,to be,ἦσαν
12,13,12,2Mc,toward,πρὸς
12,14,12,2Mc,he,αὐτούς
37,10,28,Sir,in,ἐν
37,11,28,Sir,each,παντὶ
37,12,28,Sir,to be,εὐδοκεῖ
37,1,29,Sir,not,μὴ
6,10,36,1Mc,and also,καὶ
12,15,12,2Mc,and also,καὶ
12,16,12,2Mc,to take,λαβόντες
37,2,29,Sir, , ἀπληστεύου 
37,3,29,Sir,in,ἐν
37,4,29,Sir,each,πάσῃ
6,11,36,1Mc,where,οὗ
12,17,12,2Mc,right,δεξιὰς
12,18,12,2Mc,into,εἰς
37,5,29,Sir,indulgence,τρυφῇ
37,6,29,Sir,and also,καὶ
37,7,29,Sir,not,μὴ
6,12,36,1Mc,if,ἐὰν
12,19,12,2Mc,the,τὰς
12,20,12,2Mc,tent mishkan,σκηνὰς
37,8,29,Sir,to pour,ἐκχυθῇς
37,9,29,Sir,upon,ἐπὶ
37,10,29,Sir, , ἐδεσμάτων
37,11,29,Sir, ,
6,13,36,1Mc,to travel,ἐπορεύετο
12,21,12,2Mc,to separate,ἐχωρίσθησαν
12,1,13,2Mc,to put,ἐπέβαλεν
37,1,30,Sir,in,ἐν
37,2,30,Sir,much,πολλοῖς
37,3,30,Sir,for since,γὰρ
37,4,30,Sir,food,βρώμασιν
6,14,36,1Mc,to travel,ἐπορεύοντο
12,2,13,2Mc,Yet,δὲ
12,3,13,2Mc,and also,καὶ
37,5,30,Sir,to be,ἔσται
37,6,30,Sir,disease,νόσος
37,7,30,Sir,and also,καὶ
6,15,36,1Mc,at,ἅμα
12,4,13,2Mc,upon,ἐπί
12,5,13,2Mc,certain,τινα
37,8,30,Sir,the,ἡ
37,9,30,Sir, , ἀπληστία 
37,10,30,Sir,to come,ἐγγιεῖ
37,11,30,Sir,until,ἕως
6,16,36,1Mc,not,οὐκ
12,6,13,2Mc,city,πόλιν
12,7,13,2Mc, , γεφύραις ὀχυρὰν 
12,8,13,2Mc,and also,καὶ
37,12,30,Sir, , χολέρας
37,13,30,Sir, ,
37,1,31,Sir,because of,δι’
37,2,31,Sir, , ἀπληστίαν 
37,3,31,Sir,much,πολλοὶ
6,17,36,1Mc,to disengage,ἀφίσταντο
12,9,13,2Mc,wall,τείχεσιν
12,10,13,2Mc, , περιπεφραγμένην 
12,11,13,2Mc,and also,καὶ
37,4,31,Sir,to end,ἐτελεύτησαν
37,5,31,Sir,the,ὁ
37,6,31,Sir,Yet,δὲ
6,18,36,1Mc,from,ἀπ’
12,12,13,2Mc, , παμμειγέσιν 
12,13,13,2Mc,nation,ἔθνεσιν
37,7,31,Sir,to pay,προσέχων
37,8,31,Sir,to add,προσθήσει
37,9,31,Sir,life being,ζωήν
6,19,36,1Mc,he,αὐτοῦ
6,1,37,1Mc,and also,καὶ
12,14,13,2Mc,to reside,κατοικουμένην
12,15,13,2Mc,name,ὄνομα
6,2,37,1Mc,tower,πύργοι
12,16,13,2Mc,Yet,δὲ
12,17,13,2Mc, , Κασπιν
12,18,13,2Mc, ,
6,3,37,1Mc,wooden,ξύλινοι
12,1,14,2Mc,the,οἱ
6,4,37,1Mc,upon,ἐπ’
12,2,14,2Mc,Yet,δὲ
12,3,14,2Mc,to clothe,ἔνδον
6,5,37,1Mc,he,αὐτοὺς
12,4,14,2Mc,to persuade,πεποιθότες
12,5,14,2Mc,the,τῇ
6,6,37,1Mc, , ὀχυροὶ 
6,7,37,1Mc,to shelter,σκεπαζόμενοι
12,6,14,2Mc,the,τῶν
12,7,14,2Mc,wall,τειχέων
6,8,37,1Mc,upon,ἐφ’
12,8,14,2Mc, , ἐρυμνότητι 
12,9,14,2Mc,the,τῇ
6,9,37,1Mc,each,ἑκάστου
12,10,14,2Mc,and,τε
12,11,14,2Mc,the,τῶν
6,10,37,1Mc,beast,θηρίου
12,12,14,2Mc,food,βρωμάτων
12,13,14,2Mc, , παραθέσει ἀναγωγότερον 
6,11,37,1Mc,to dress,ἐζωσμένοι
12,14,14,2Mc,to use,ἐχρῶντο
12,15,14,2Mc,the,τοῖς
6,12,37,1Mc,upon,ἐπ’
12,16,14,2Mc,about,περὶ
12,17,14,2Mc,the,τὸν
6,13,37,1Mc,he,αὐτοῦ
12,18,14,2Mc,Judas,Ιουδαν
12,19,14,2Mc,to revile,λοιδοροῦντες
6,14,37,1Mc, , μηχαναῖς 
6,15,37,1Mc,and also,καὶ
12,20,14,2Mc,and also,καὶ
12,21,14,2Mc, , προσέτι 
12,22,14,2Mc,to blaspheme,βλασφημοῦντες
6,16,37,1Mc,upon,ἐφ’
12,23,14,2Mc,and also,καὶ
12,24,14,2Mc,to speak,λαλοῦντες
6,17,37,1Mc,each,ἑκάστου
12,25,14,2Mc,who,ἃ
12,26,14,2Mc,not,μὴ
6,18,37,1Mc,man,ἄνδρες
12,27,14,2Mc, , θέμις
12,28,14,2Mc, ,
12,1,15,2Mc,the,οἱ
6,19,37,1Mc,ability,δυνάμεως
12,2,15,2Mc,Yet,δὲ
12,3,15,2Mc,about,περὶ
6,20,37,1Mc,four,τέσσαρες
12,4,15,2Mc,the,τὸν
12,5,15,2Mc,Judas,Ιουδαν
6,21,37,1Mc,the,οἱ
12,6,15,2Mc,to call,ἐπικαλεσάμενοι
12,7,15,2Mc,the,τὸν
6,22,37,1Mc,to fight,πολεμοῦντες
12,8,15,2Mc,great,μέγαν
12,9,15,2Mc,the,τοῦ
6,23,37,1Mc,upon,ἐπ’
6,24,37,1Mc,he,αὐτοῖς
12,10,15,2Mc,world,κόσμου
12,11,15,2Mc,sovereign,δυνάστην
6,25,37,1Mc,and also,καὶ
6,26,37,1Mc,the,ὁ
12,12,15,2Mc,the,τὸν
12,13,15,2Mc,without,ἄτερ
6,27,37,1Mc, , Ἰνδὸς 
6,28,37,1Mc,he,αὐτοῦ
12,14,15,2Mc, , κριῶν 
12,15,15,2Mc,and also,καὶ
12,16,15,2Mc, , μηχανῶν ὀργανικῶν 
12,17,15,2Mc,to headfirst,κατακρημνίσαντα
6,1,38,1Mc,and also,καὶ
12,18,15,2Mc,the,τὴν
12,19,15,2Mc,Jericho,Ιεριχω
6,2,38,1Mc,the,τὴν
12,20,15,2Mc,down,κατὰ
12,21,15,2Mc,the,τοὺς
6,3,38,1Mc,remaining,ἐπίλοιπον
12,22,15,2Mc,Jesus,Ἰησοῦ
12,23,15,2Mc,time,χρόνους
6,4,38,1Mc,horse,ἵππον
12,24,15,2Mc,to,ἐνέσεισαν
12,25,15,2Mc, , θηριωδῶς 
12,26,15,2Mc,the,τῷ
6,5,38,1Mc,on this,ἔνθεν
12,27,15,2Mc,wall,τείχει
12,1,16,2Mc,to lay,καταλαβόμενοί
6,6,38,1Mc,and also,καὶ
12,2,16,2Mc,and,τε
12,3,16,2Mc,the,τὴν
6,7,38,1Mc,on this,ἔνθεν
6,8,38,1Mc,to stand,ἔστησεν
12,4,16,2Mc,city,πόλιν
12,5,16,2Mc,the,τῇ
6,9,38,1Mc,upon,ἐπὶ
12,6,16,2Mc,the,τοῦ
12,7,16,2Mc,god,θεοῦ
6,10,38,1Mc,the,τὰ
12,8,16,2Mc,wanting a,θελήσει
12,9,16,2Mc, , ἀμυθήτους 
12,10,16,2Mc,to do,ἐποιήσαντο
6,11,38,1Mc,two,δύο
6,12,38,1Mc,part,μέρη
12,11,16,2Mc,slaughter,σφαγὰς
12,12,16,2Mc,so that,ὥστε
6,13,38,1Mc,the,τῆς
12,13,16,2Mc,the,τὴν
12,14,16,2Mc,to,παρακειμένην
6,14,38,1Mc,camp,παρεμβολῆς
12,15,16,2Mc,lake,λίμνην
12,16,16,2Mc,the,τὸ
6,15,38,1Mc,to shake,κατασείοντες
12,17,16,2Mc,width,πλάτος
12,18,16,2Mc,to have,ἔχουσαν
6,16,38,1Mc,and also,καὶ
6,17,38,1Mc, , καταφρασσόμενοι 
12,19,16,2Mc,600 ft,σταδίους
12,20,16,2Mc,two,δύο
6,18,38,1Mc,in,ἐν
12,21,16,2Mc, , κατάρρυτον 
12,22,16,2Mc,blood,αἵματι
12,23,16,2Mc,to fulfill,πεπληρωμένην
6,19,38,1Mc,the,ταῖς
12,24,16,2Mc,to appear,φαίνεσθαι
12,1,17,2Mc,from there,ἐκεῖθεν
6,20,38,1Mc, ,φάλαγξιν
12,2,17,2Mc,Yet,δὲ
12,3,17,2Mc,to draw,ἀποσπάσαντες
6,1,39,1Mc,as,ὡς
12,4,17,2Mc,600 ft,σταδίους
12,5,17,2Mc,seven hundred,ἑπτακοσίους
6,2,39,1Mc,Yet,δὲ
12,6,17,2Mc,fifty,πεντήκοντα
12,7,17,2Mc,to complete,διήνυσαν
6,3,39,1Mc,to gleam,ἔστιλβεν
12,8,17,2Mc,into,εἰς
12,9,17,2Mc,the,τὸν
6,4,39,1Mc,the,ὁ
12,10,17,2Mc,stake ferule,Χάρακα
12,11,17,2Mc,toward,πρὸς
6,5,39,1Mc,sun,ἥλιος
12,12,17,2Mc,the,τοὺς
12,13,17,2Mc,to say,λεγομένους
6,6,39,1Mc,upon,ἐπὶ
12,14,17,2Mc, , Τουβιανοὺς 
12,15,17,2Mc,Jewish,Ιουδαίους
12,1,18,2Mc,and also,καὶ
6,7,39,1Mc,the,τὰς
12,2,18,2Mc,Timothy,Τιμόθεον
12,3,18,2Mc,indeed,μὲν
6,8,39,1Mc,gold,χρυσᾶς
12,4,18,2Mc,upon,ἐπὶ
12,5,18,2Mc,the,τῶν
6,9,39,1Mc,and also,καὶ
12,6,18,2Mc,place,τόπων
12,7,18,2Mc,not,οὐ
6,10,39,1Mc,copper or,χαλκᾶς
12,8,18,2Mc,to lay,κατέλαβον
12,9,18,2Mc, , ἄπρακτον 
12,10,18,2Mc,then,τότε
6,11,39,1Mc,asp,ἀσπίδας
6,12,39,1Mc,to gleam,ἔστιλβεν
12,11,18,2Mc,from,ἀπὸ
12,12,18,2Mc,the,τῶν
6,13,39,1Mc,the,τὰ
12,13,18,2Mc,place,τόπων
12,14,18,2Mc,to give,ἐκλελυκότα
6,14,39,1Mc,mount,ὄρη
6,15,39,1Mc,from,ἀπ’
12,15,18,2Mc,to leave,καταλελοιπότα
12,16,18,2Mc,Yet,δὲ
6,16,39,1Mc,he,αὐτῶν
12,17,18,2Mc, , φρουρὰν 
12,18,18,2Mc,in,ἔν
12,19,18,2Mc,certain,τινι
6,17,39,1Mc,and also,καὶ
12,20,18,2Mc,place,τόπῳ
12,21,18,2Mc,and also,καὶ
6,18,39,1Mc, , κατηύγαζεν 
6,19,39,1Mc,as,ὡς
12,22,18,2Mc, , μάλα ὀχυράν
12,23,18,2Mc, ,
12,1,19,2Mc,Yet,δὲ
6,20,39,1Mc,lamp,λαμπάδες
12,2,19,2Mc, ,Δοσίθεος 
12,3,19,2Mc,and also,καὶ
12,4,19,2Mc,Sosipater,Σωσίπατρος
6,21,39,1Mc,fire,πυρός
6,1,40,1Mc,and also,καὶ
12,5,19,2Mc,the,τῶν
12,6,19,2Mc,about,περὶ
6,2,40,1Mc,to extend,ἐξετάθη
12,7,19,2Mc,the,τὸν
12,8,19,2Mc,governor,ἡγεμόνων
6,3,40,1Mc,part,μέρος
12,9,19,2Mc, , Μακκαβαῖον 
12,10,19,2Mc,to destroy,ἀπώλεσαν
12,11,19,2Mc, , ἐξοδεύσαντες 
12,12,19,2Mc,the,τοὺς
6,4,40,1Mc,certain,τι
12,13,19,2Mc,under,ὑπὸ
12,14,19,2Mc,Timothy,Τιμοθέου
6,5,40,1Mc,the,τῆς
12,15,19,2Mc,to leave,καταλειφθέντας
12,16,19,2Mc,in,ἐν
38,1,1,Sir,to honor,τίμα
6,6,40,1Mc,camp,παρεμβολῆς
12,17,19,2Mc,the,τῷ
12,18,19,2Mc,entrenchment rampart,ὀχυρώματι
38,2,1,Sir,healer physician,ἰατρὸν
38,3,1,Sir,toward,πρὸς
38,4,1,Sir,the,τὰς
6,7,40,1Mc,the,τοῦ
12,19,19,2Mc,more,πλείους
12,20,19,2Mc,the,τῶν
38,5,1,Sir,need,χρείας
38,6,1,Sir,he,αὐτοῦ
38,7,1,Sir,perceived,τιμαῖς
6,8,40,1Mc,king,βασιλέως
6,9,40,1Mc,upon,ἐπὶ
12,21,19,2Mc,ten thousand,μυρίων
12,22,19,2Mc,man,ἀνδρῶν
38,8,1,Sir,he,αὐτοῦ
38,9,1,Sir,and also,καὶ
38,10,1,Sir,for since,γὰρ
6,10,40,1Mc,the,τὰ
6,11,40,1Mc,elevated,ὑψηλὰ
12,23,19,2Mc, ,
12,1,20,2Mc,the,ὁ
38,11,1,Sir,he,αὐτὸν
38,12,1,Sir,to create,ἔκτισεν
38,13,1,Sir,lord,κύριος
6,12,40,1Mc,mount,ὄρη
12,2,20,2Mc,Yet,δὲ
12,3,20,2Mc, , Μακκαβαῖος 
12,4,20,2Mc,to prescribe,διατάξας
38,1,2,Sir,fr,παρὰ
38,2,2,Sir,for since,γὰρ
38,3,2,Sir,highest,ὑψίστου
6,13,40,1Mc,and also,καί
12,5,20,2Mc,the,τὴν
12,6,20,2Mc,about,περὶ
38,4,2,Sir,to be,ἐστὶν
38,5,2,Sir,healing,ἴασις
38,6,2,Sir,and also,καὶ
38,7,2,Sir,fr,παρὰ
6,14,40,1Mc,certain,τινες
12,7,20,2Mc,he,αὐτὸν
12,8,20,2Mc,army,στρατιὰν
38,8,2,Sir,king,βασιλέως
38,9,2,Sir,to take,λήμψεται
38,10,2,Sir,gift,δόμα
38,1,3,Sir,healer physician,ἰατροῦ
6,15,40,1Mc,upon,ἐπὶ
6,16,40,1Mc,the,τὰ
12,9,20,2Mc, , σπειρηδὸν 
12,10,20,2Mc,to appoint,κατέστησεν
12,11,20,2Mc,he,αὐτοὺς
38,2,3,Sir, ,ἐπιστήμη 
38,3,3,Sir,head,κεφαλὴν
38,4,3,Sir, , ἀνυψώσει 
38,5,3,Sir,he,αὐτοῦ
38,6,3,Sir,and also,καὶ
6,17,40,1Mc,poor lowly,ταπεινά
12,12,20,2Mc,upon,ἐπὶ
12,13,20,2Mc,the,τῶν
38,7,3,Sir,before,ἔναντι
38,8,3,Sir,magistrate,μεγιστάνων
38,9,3,Sir,to marvel,θαυμασθήσεται
6,18,40,1Mc,and also,καὶ
12,14,20,2Mc,cohort,σπειρῶν
12,15,20,2Mc,and also,καὶ
38,10,3,Sir, ,
38,1,4,Sir,lord,κύριος
38,2,4,Sir,to create,ἔκτισεν
6,19,40,1Mc,to come,ἤρχοντο
12,16,20,2Mc,upon,ἐπὶ
12,17,20,2Mc,the,τὸν
38,3,4,Sir,out of,ἐκ
38,4,4,Sir,earth,γῆς
38,5,4,Sir,potion,φάρμακα
38,6,4,Sir,and also,καὶ
6,20,40,1Mc,assuredly,ἀσφαλῶς
12,18,20,2Mc,Timothy,Τιμόθεον
12,19,20,2Mc,to rush,ὥρμησεν
38,7,4,Sir,man,ἀνὴρ
38,8,4,Sir,prudent,φρόνιμος
38,9,4,Sir,not,οὐ
6,21,40,1Mc,and also,καὶ
12,20,20,2Mc,to have,ἔχοντα
12,21,20,2Mc,about,περὶ
38,10,4,Sir,to be,προσοχθιεῖ
38,11,4,Sir,he,αὐτοῖς
38,1,5,Sir,not,οὐκ
6,22,40,1Mc, , τεταγμένως
6,23,40,1Mc, ,
12,22,20,2Mc,he,αὐτὸν
12,23,20,2Mc,myriad,μυριάδας
38,2,5,Sir,from,ἀπὸ
38,3,5,Sir,tree,ξύλου
38,4,5,Sir, , ἐγλυκάνθη 
38,5,5,Sir,water,ὕδωρ
6,1,41,1Mc,and also,καὶ
12,24,20,2Mc,twelve,δώδεκα
12,25,20,2Mc,going by,πεζῶν
38,6,5,Sir,into,εἰς
38,7,5,Sir,the,τὸ
38,8,5,Sir,to know,γνωσθῆναι
6,2,41,1Mc,to shake,ἐσαλεύοντο
12,26,20,2Mc,horseman,ἱππεῖς
12,27,20,2Mc,Yet,δὲ
38,9,5,Sir,the,τὴν
38,10,5,Sir,strength,ἰσχὺν
38,11,5,Sir,he,αὐτοῦ
6,3,41,1Mc,each,πάντες
12,28,20,2Mc,two thousand,δισχιλίους
12,29,20,2Mc,toward,πρὸς
38,1,6,Sir,and also,καὶ
38,2,6,Sir,he,αὐτὸς
38,3,6,Sir,to give,ἔδωκεν
6,4,41,1Mc,the,οἱ
12,30,20,2Mc,the,τοῖς
12,31,20,2Mc,five hundred,πεντακοσίοις
38,4,6,Sir,human,ἀνθρώποις
38,5,6,Sir, , ἐπιστήμην 
38,6,6,Sir,to be,ἐνδοξάζεσθαι
6,5,41,1Mc,to hear,ἀκούοντες
12,1,21,2Mc,the,τὴν
38,7,6,Sir,in,ἐν
38,8,6,Sir,the,τοῖς
6,6,41,1Mc,sound,φωνῆς
12,2,21,2Mc,Yet,δὲ
12,3,21,2Mc, , ἔφοδον 
12,4,21,2Mc,to share,μεταλαβὼν
38,9,6,Sir,wonderful excellent,θαυμασίοις
38,10,6,Sir,he,αὐτοῦ
38,1,7,Sir,in,ἐν
6,7,41,1Mc,multitude,πλήθους
12,5,21,2Mc,Judas,Ιουδου
12,6,21,2Mc, , προεξαπέστειλεν 
12,7,21,2Mc,the,ὁ
38,2,7,Sir,he,αὐτοῖς
38,3,7,Sir,to tend,ἐθεράπευσεν
38,4,7,Sir,and also,καὶ
6,8,41,1Mc,he,αὐτῶν
12,8,21,2Mc,Timothy,Τιμόθεος
12,9,21,2Mc,the,τὰς
38,5,7,Sir,to lift,ἦρεν
38,6,7,Sir,the,τὸν
38,7,7,Sir,toil,πόνον
6,9,41,1Mc,and also,καὶ
6,10,41,1Mc,journey,ὁδοιπορίας
12,10,21,2Mc,woman,γυναῖκας
12,11,21,2Mc,and also,καὶ
38,8,7,Sir,he,αὐτοῦ
38,9,7,Sir, , μυρεψὸς 
38,10,7,Sir,in,ἐν
38,11,7,Sir,this,τούτοις
6,11,41,1Mc,the,τοῦ
12,12,21,2Mc,the,τὰ
12,13,21,2Mc,child,τέκνα
38,12,7,Sir,doing,ποιήσει
38,13,7,Sir, , μεῖγμα
38,14,7,Sir, ,
38,1,8,Sir,and also,καὶ
6,12,41,1Mc,multitude,πλήθους
12,14,21,2Mc,and also,καὶ
12,15,21,2Mc,the,τὴν
38,2,8,Sir,not,οὐ
38,3,8,Sir,not,μὴ
38,4,8,Sir,to finish,συντελεσθῇ
6,13,41,1Mc,and also,καὶ
12,16,21,2Mc,other,ἄλλην
12,17,21,2Mc, , ἀποσκευὴν 
12,18,21,2Mc,into,εἰς
38,5,8,Sir,work,ἔργα
38,6,8,Sir,he,αὐτοῦ
6,14,41,1Mc, , συγκρουσμοῦ 
6,15,41,1Mc,the,τῶν
12,19,21,2Mc,the,τὸ
12,20,21,2Mc,to say,λεγόμενον
38,7,8,Sir,and also,καὶ
38,8,8,Sir,peace,εἰρήνη
38,9,8,Sir,fr,παρ’
6,16,41,1Mc,implement,ὅπλων
12,21,21,2Mc, , Καρνιον 
12,22,21,2Mc,to be,ἦν
12,23,21,2Mc,for since,γὰρ
38,10,8,Sir,he,αὐτοῦ
